Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
Cre16.g678000	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	57184|0	57184	28592	2	49744|0	0	0	0	0	0	#NAME?	1.15	0.4	
Cre16.g678000	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	0|19144	19144	9572	2	0|0	0.5	1	0.5	1	0.5	-0.21	95720	0	
Cre16.g682200	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	65192|31960	31616	15808	2	49744|0	0	0	0	0	0	#NAME?	0.64	0.4	
Cre16.g682200	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	0|20336	20336	10168	2	0|0	0.5	1	0.5	1	0.5	-0.21	101680	0	
Cre16.g683750	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	36176|0	36176	18088	2	0|0	0.5	1	0.5	1	0.5	-0.21	180880	0	
Cre16.g683750	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	3264|7568	10832	5416	2	49744|0	0	0	0	0	0	#NAME?	0.22	0.4	
Cre16.g688800	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	30224|0	30224	15112	2	49744|0	0	0	0	0	0	#NAME?	0.61	0.4	
Cre17.g700450	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	0|31512	31512	15756	2	49744|0	0	0	0	0	0	#NAME?	0.63	0.4	
Cre17.g700450	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	0|24824	24824	12412	2	0|0	0.5	1	0.5	1	0.5	-0.21	124120	0	
Cre17.g734100	Cre17.g734100_4532.1.p	Cre17.g734100_4532.1.p	20608|0	20608	10304	2	0|0	0.5	1	0.5	1	0.5	-0.21	103040	0	
Cre17.g734100	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	0|11080	11080	5540	2	49744|0	0	0	0	0	0	#NAME?	0.22	0.4	
Cre24.g755197	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	60544|0	60544	30272	2	49744|0	0	0	0	0	0	#NAME?	1.22	0.4	
SAGA1	Cre11.g467712_4532.1.p;Cre50.g802238_4532.1.p	Cre11.g467712_4532.1.p;Cre50.g802238_4532.1.p	50256|37728	22448	11224	2	0|0	1	1	1	1	1	inf	112240	0	
SAGA1	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	39568|56048	30080	15040	2	49744|0	0	0	0	0	0	#NAME?	0.6	0.4	
MITH1	Cre06.g259100_4532.1.p	Cre06.g259100_4532.1.p	41192|6264	47456	23728	2	0|0	1	1	1	1	1	inf	237280	0	
MITH1	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	33552|4112	37664	18832	2	49744|0	0	0	0	0	0	#NAME?	0.76	0.4	
Cre10.g421750	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	8256|53464	61720	30860	2	49744|0	0	0	0	0	0	#NAME?	1.24	0.4	
Cre10.g438650	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	42416|0	42416	21208	2	0|0	0.5	1	0.5	1	0.5	-0.21	212080	0	
Cre10.g438650	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	19808|41952	61760	30880	2	0|0	1	1	1	1	1	inf	308800	0	
Cre10.g438650	Cre06.g285250_4532.1.p;Cre06.g284250_4532.1.p;Cre06.g283950_4532.1.p;Cre06.g285250_4532.2.p	Cre06.g285250_4532.1.p;Cre06.g284250_4532.1.p;Cre06.g283950_4532.1.p;Cre06.g285250_4532.2.p	17088|0	17088	8544	2	0|0	0.5	1	0.5	1	0.5	-0.21	85440	0	
Cre10.g438650	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	0|9520	9520	4760	2	49744|0	0	0	0	0	0	#NAME?	0.19	0.4	
Cre11.g467535	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	57300|0	57300	28650	2	0|0	0.5	1	0.5	1	0.5	-0.21	286500	0	
Cre11.g467535	Cre03.g145967_4532.1.p	Cre03.g145967_4532.1.p	53552|0	53552	26776	2	0|0	0.5	1	0.5	1	0.5	-0.21	267760	0	
Cre11.g467535	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	17376|0	17376	8688	2	0|0	0.5	1	0.5	1	0.5	-0.21	86880	0	
Cre11.g467535	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	26424|0	26424	13212	2	0|0	0.5	1	0.5	1	0.5	-0.21	132120	0	
Cre11.g467535	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	25052|0	25052	12526	2	0|0	0.5	1	0.5	1	0.5	-0.21	125260	0	
Cre11.g467535	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	32344|0	32344	16172	2	0|0	0.5	1	0.5	1	0.5	-0.21	161720	0	
Cre11.g467535	Cre09.g396100_4532.2.p;Cre09.g396100_4532.3.p;Cre09.g396100_4532.1.p	Cre09.g396100_4532.2.p;Cre09.g396100_4532.3.p;Cre09.g396100_4532.1.p	41044|0	41044	20522	2	0|0	0.5	1	0.5	1	0.5	-0.21	205220	0	
Cre11.g467535	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	30940|0	30940	15470	2	0|0	0.5	1	0.5	1	0.5	-0.21	154700	0	
Cre11.g467535	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	62454|0	62454	31227	2	0|0	0.5	1	0.5	1	0.5	-0.21	312270	0	
Cre11.g467535	Cre10.g436550_4532.2.p;Cre10.g436550_4532.1.p	Cre10.g436550_4532.2.p;Cre10.g436550_4532.1.p	51428|0	51428	25714	2	0|0	0.5	1	0.5	1	0.5	-0.21	257140	0	
Cre11.g467535	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	23304|0	23304	11652	2	0|0	0.5	1	0.5	1	0.5	-0.21	116520	0	
Cre11.g467535	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	57664|52128	44256	22128	2	49744|0	0	0	0	0	0	#NAME?	0.89	0.4	
Cre11.g467535	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	11716|0	11716	5858	2	0|0	0.5	1	0.5	1	0.5	-0.21	58580	0	
Cre11.g467535	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	4820|0	4820	2410	2	0|0	0.5	1	0.5	1	0.5	-0.21	24100	0	
Cre11.g467535	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	30892|0	30892	15446	2	0|0	0.5	1	0.5	1	0.5	-0.21	154460	0	
Cre11.g467535	Cre16.g672300_4532.1.p	Cre16.g672300_4532.1.p	9384|0	9384	4692	2	0|0	0.5	1	0.5	1	0.5	-0.21	46920	0	
Cre11.g467590	Cre03.g194850_4532.3.p;Cre03.g194850_4532.2.p;Cre03.g194850_4532.7.p;Cre03.g194850_4532.6.p;Cre03.g194850_4532.5.p;Cre03.g194850_4532.4.p;Cre03.g194850_4532.18.p;Cre03.g194850_4532.8.p;Cre03.g194850_4532.17.p;Cre03.g194850_4532.15.p;Cre03.g194850_4532.14.p;Cre03.g194850_4532.13.p;Cre03.g194850_4532.12.p;Cre03.g194850_4532.11.p;Cre03.g194850_4532.10.p;Cre03.g194850_4532.16.p;Cre03.g194850_4532.9.p;Cre03.g194850_4532.1.p	Cre03.g194850_4532.3.p;Cre03.g194850_4532.2.p;Cre03.g194850_4532.7.p;Cre03.g194850_4532.6.p;Cre03.g194850_4532.5.p;Cre03.g194850_4532.4.p;Cre03.g194850_4532.18.p;Cre03.g194850_4532.8.p;Cre03.g194850_4532.17.p;Cre03.g194850_4532.15.p;Cre03.g194850_4532.14.p;Cre03.g194850_4532.13.p;Cre03.g194850_4532.12.p;Cre03.g194850_4532.11.p;Cre03.g194850_4532.10.p;Cre03.g194850_4532.16.p;Cre03.g194850_4532.9.p;Cre03.g194850_4532.1.p	19992|25160	45152	22576	2	0|0	1	1	1	1	1	inf	225760	0	
Cre11.g467590	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	41800|62616	38880	19440	2	0|0	1	1	1	1	1	inf	194400	0	
Cre11.g467590	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	20220|31204	51424	25712	2	0|0	1	1	1	1	1	inf	257120	0	
Cre11.g467590	Cre10.g452800_4532.1.p	Cre10.g452800_4532.1.p	47000|25132	6596	3298	2	0|0	1	1	1	1	1	inf	32980	0	
Cre11.g467590	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	8232|28888	37120	18560	2	0|0	1	1	1	1	1	inf	185600	0	
Cre11.g467590	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	18848|28672	47520	23760	2	49744|0	0	0	0	0	0	#NAME?	0.96	0.4	
Cre11.g467590	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	49032|39968	23464	11732	2	0|0	1	1	1	1	1	inf	117320	0	
Cre11.g467590	Cre13.g603700_4532.1.p	Cre13.g603700_4532.1.p	26092|0	26092	13046	2	0|0	0.5	1	0.5	1	0.5	-0.21	130460	0	
Cre11.g467590	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	61020|0	61020	30510	2	0|0	0.5	1	0.5	1	0.5	-0.21	305100	0	
Cre11.g467590	Cre06.g250200_4532.3.p;Cre06.g250200_4532.2.p;Cre06.g250200_4532.1.p	Cre06.g250200_4532.3.p;Cre06.g250200_4532.2.p;Cre06.g250200_4532.1.p	59448|0	59448	29724	2	0|0	0.5	1	0.5	1	0.5	-0.21	297240	0	
Cre11.g467590	Cre11.g467590_4532.2.p;Cre11.g467590_4532.1.p	Cre11.g467590_4532.2.p;Cre11.g467590_4532.1.p	63840|2008	312	156	2	0|0	1	1	1	1	1	inf	1560	0	
Cre11.g467590	Cre05.g238650_4532.3.p;Cre05.g238650_4532.2.p;Cre05.g238650_4532.1.p	Cre05.g238650_4532.3.p;Cre05.g238650_4532.2.p;Cre05.g238650_4532.1.p	0|56076	56076	28038	2	0|0	0.5	1	0.5	1	0.5	-0.21	280380	0	
Cre11.g467590	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	0|24132	24132	12066	2	0|0	0.5	1	0.5	1	0.5	-0.21	120660	0	
Cre11.g467590	Cre09.g396100_4532.2.p;Cre09.g396100_4532.3.p;Cre09.g396100_4532.1.p	Cre09.g396100_4532.2.p;Cre09.g396100_4532.3.p;Cre09.g396100_4532.1.p	0|61904	61904	30952	2	0|0	0.5	1	0.5	1	0.5	-0.21	309520	0	
Cre11.g467590	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	0|26156	26156	13078	2	0|0	0.5	1	0.5	1	0.5	-0.21	130780	0	
Cre11.g467709	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	54148|0	54148	27074	2	0|0	0.5	1	0.5	1	0.5	-0.21	270740	0	
Cre11.g467709	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	12704|0	12704	6352	2	0|0	0.5	1	0.5	1	0.5	-0.21	63520	0	
Cre11.g467709	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	28640|53656	16760	8380	2	49744|0	0	0	0	0	0	#NAME?	0.34	0.4	
Cre11.g467709	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	62332|0	62332	31166	2	0|0	0.5	1	0.5	1	0.5	-0.21	311660	0	
Cre11.g476750	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	37408|0	37408	18704	2	0|0	0.5	1	0.5	1	0.5	-0.21	187040	0	
Cre11.g476750	Cre11.g476750_4532.1.p	Cre11.g476750_4532.1.p	61720|5376	1560	780	2	0|0	1	1	1	1	1	inf	7800	0	
Cre11.g476750	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	2528|36344	38872	19436	2	49744|0	0	0	0	0	0	#NAME?	0.78	0.4	
Cre11.g476750	Cre17.g720250_4532.1.p	Cre17.g720250_4532.1.p	26898|0	26898	13449	2	0|0	0.5	1	0.5	1	0.5	-0.21	134490	0	
Cre11.g476750	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	0|22108	22108	11054	2	0|0	0.5	1	0.5	1	0.5	-0.21	110540	0	
Cre11.g476750	Cre06.g285250_4532.1.p;Cre06.g284250_4532.1.p;Cre06.g283950_4532.1.p;Cre06.g285250_4532.2.p	Cre06.g285250_4532.1.p;Cre06.g284250_4532.1.p;Cre06.g283950_4532.1.p;Cre06.g285250_4532.2.p	0|46816	46816	23408	2	0|0	0.5	1	0.5	1	0.5	-0.21	234080	0	
Cre11.g476750	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	0|21436	21436	10718	2	0|0	0.5	1	0.5	1	0.5	-0.21	107180	0	
Cre11.g480100	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	32192|0	32192	16096	2	0|0	0.5	1	0.5	1	0.5	-0.21	160960	0	
Cre11.g480100	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	55008|26776	16248	8124	2	49744|0	0	0	0	0	0	#NAME?	0.33	0.4	
Cre11.g480100	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	0|16396	16396	8198	2	0|0	0.5	1	0.5	1	0.5	-0.21	81980	0	
Cre11.g480100	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	0|57512	57512	28756	2	0|0	0.5	1	0.5	1	0.5	-0.21	287560	0	
Cre11.g480100	Cre12.g520500_4532.2.p;Cre12.g520500_4532.1.p	Cre12.g520500_4532.2.p;Cre12.g520500_4532.1.p	0|51176	51176	25588	2	0|0	0.5	1	0.5	1	0.5	-0.21	255880	0	
Cre12.g483700	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	26240|28944	55184	27592	2	0|0	1	1	1	1	1	inf	275920	0	
Cre12.g483700	Cre06.g250200_4532.3.p;Cre06.g250200_4532.2.p;Cre06.g250200_4532.1.p	Cre06.g250200_4532.3.p;Cre06.g250200_4532.2.p;Cre06.g250200_4532.1.p	50640|0	50640	25320	2	0|0	0.5	1	0.5	1	0.5	-0.21	253200	0	
Cre12.g483700	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	0|57540	57540	28770	2	49744|0	0	0	0	0	0	#NAME?	1.16	0.4	
Cre12.g522950	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	56728|0	56728	28364	2	0|0	0.5	1	0.5	1	0.5	-0.21	283640	0	
Cre12.g522950	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	11280|10688	21968	10984	2	49744|0	0	0	0	0	0	#NAME?	0.44	0.4	
Cre12.g531150	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	54640|0	54640	27320	2	49744|0	0	0	0	0	0	#NAME?	1.1	0.4	
Cre12.g531150	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	0|38776	38776	19388	2	0|0	0.5	1	0.5	1	0.5	-0.21	193880	0	
Cre12.g544114	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	14832|0	14832	7416	2	0|0	0.5	1	0.5	1	0.5	-0.21	74160	0	
Cre12.g544114	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	42348|24952	1764	882	2	0|0	1	1	1	1	1	inf	8820	0	
Cre12.g544114	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	59608|0	59608	29804	2	0|0	0.5	1	0.5	1	0.5	-0.21	298040	0	
Cre12.g544114	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	44928|0	44928	22464	2	0|0	0.5	1	0.5	1	0.5	-0.21	224640	0	
Cre12.g544114	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	14592|17456	32048	16024	2	49744|0	0	0	0	0	0	#NAME?	0.64	0.4	
Cre12.g544114	Cre15.g635650_4532.1.p	Cre15.g635650_4532.1.p	3244|0	3244	1622	2	0|0	0.5	1	0.5	1	0.5	-0.21	16220	0	
Cre12.g544114	Cre12.g544150_4532.1.p	Cre12.g544150_4532.1.p	61824|51232	47520	23760	2	0|0	1	1	1	1	1	inf	237600	0	
Cre12.g544114	Cre06.g285250_4532.1.p;Cre06.g284250_4532.1.p;Cre06.g283950_4532.1.p;Cre06.g285250_4532.2.p	Cre06.g285250_4532.1.p;Cre06.g284250_4532.1.p;Cre06.g283950_4532.1.p;Cre06.g285250_4532.2.p	0|22476	22476	11238	2	0|0	0.5	1	0.5	1	0.5	-0.21	112380	0	
Cre12.g544114	Cre17.g720250_4532.1.p	Cre17.g720250_4532.1.p	0|58988	58988	29494	2	0|0	0.5	1	0.5	1	0.5	-0.21	294940	0	
Cre12.g544114	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	0|44960	44960	22480	2	0|0	0.5	1	0.5	1	0.5	-0.21	224800	0	
Cre12.g544150	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	42692|0	42692	21346	2	0|0	0.5	1	0.5	1	0.5	-0.21	213460	0	
Cre12.g544150	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	43032|0	43032	21516	2	0|0	0.5	1	0.5	1	0.5	-0.21	215160	0	
Cre12.g544150	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	53676|0	53676	26838	2	0|0	0.5	1	0.5	1	0.5	-0.21	268380	0	
Cre12.g544150	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	48572|0	48572	24286	2	0|0	0.5	1	0.5	1	0.5	-0.21	242860	0	
Cre12.g544150	Cre10.g452800_4532.1.p	Cre10.g452800_4532.1.p	31864|0	31864	15932	2	0|0	0.5	1	0.5	1	0.5	-0.21	159320	0	
Cre12.g544150	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	26712|15608	42320	21160	2	49744|0	0	0	0	0	0	#NAME?	0.85	0.4	
Cre12.g544150	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	40636|0	40636	20318	2	0|0	0.5	1	0.5	1	0.5	-0.21	203180	0	
Cre12.g544150	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	43672|0	43672	21836	2	0|0	0.5	1	0.5	1	0.5	-0.21	218360	0	
Cre12.g544150	Cre12.g544150_4532.1.p	Cre12.g544150_4532.1.p	6544|43040	49584	24792	2	0|0	1	1	1	1	1	inf	247920	0	
Cre12.g544150	Cre06.g250200_4532.3.p;Cre06.g250200_4532.2.p;Cre06.g250200_4532.1.p	Cre06.g250200_4532.3.p;Cre06.g250200_4532.2.p;Cre06.g250200_4532.1.p	0|35544	35544	17772	2	0|0	0.5	1	0.5	1	0.5	-0.21	177720	0	
Cre12.g552550	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	51152|0	51152	25576	2	0|0	0.5	1	0.5	1	0.5	-0.21	255760	0	
Cre12.g552550	Cre03.g145967_4532.1.p	Cre03.g145967_4532.1.p	54172|0	54172	27086	2	0|0	0.5	1	0.5	1	0.5	-0.21	270860	0	
Cre12.g552550	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	43352|0	43352	21676	2	0|0	0.5	1	0.5	1	0.5	-0.21	216760	0	
Cre12.g552550	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	4980|0	4980	2490	2	0|0	0.5	1	0.5	1	0.5	-0.21	24900	0	
Cre12.g552550	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	45652|0	45652	22826	2	0|0	0.5	1	0.5	1	0.5	-0.21	228260	0	
Cre12.g552550	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	36028|0	36028	18014	2	0|0	0.5	1	0.5	1	0.5	-0.21	180140	0	
Cre12.g552550	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	110|0	110	55	2	0|0	0.5	1	0.5	1	0.5	-0.21	550	0	
Cre12.g552550	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	16368|38576	54944	27472	2	49744|0	0	0	0	0	0	#NAME?	1.1	0.4	
Cre12.g552550	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	19956|0	19956	9978	2	0|0	0.5	1	0.5	1	0.5	-0.21	99780	0	
Cre12.g552550	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	21366|0	21366	10683	2	0|0	0.5	1	0.5	1	0.5	-0.21	106830	0	
Cre12.g552550	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	29868|43812	8144	4072	2	0|0	1	1	1	1	1	inf	40720	0	
Cre12.g552550	Cre10.g452800_4532.1.p	Cre10.g452800_4532.1.p	0|35172	35172	17586	2	0|0	0.5	1	0.5	1	0.5	-0.21	175860	0	
Cre12.g552550	Cre15.g635650_4532.1.p	Cre15.g635650_4532.1.p	0|61424	61424	30712	2	0|0	0.5	1	0.5	1	0.5	-0.21	307120	0	
Cre12.g558900	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	48348|0	48348	24174	2	0|0	0.5	1	0.5	1	0.5	-0.21	241740	0	
Cre12.g558900	Cre03.g204250_4532.2.p;Cre03.g204250_4532.4.p;Cre03.g204250_4532.3.p;Cre03.g204250_4532.1.p	Cre03.g204250_4532.2.p;Cre03.g204250_4532.4.p;Cre03.g204250_4532.3.p;Cre03.g204250_4532.1.p	11560|0	11560	5780	2	0|0	0.5	1	0.5	1	0.5	-0.21	57800	0	
Cre12.g558900	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	47108|0	47108	23554	2	0|0	0.5	1	0.5	1	0.5	-0.21	235540	0	
Cre12.g558900	Cre06.g257601_4532.2.p;Cre06.g257601_4532.1.p	Cre06.g257601_4532.2.p;Cre06.g257601_4532.1.p	11984|0	11984	5992	2	0|0	0.5	1	0.5	1	0.5	-0.21	59920	0	
Cre12.g558900	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	21512|0	21512	10756	2	0|0	0.5	1	0.5	1	0.5	-0.21	107560	0	
Cre12.g558900	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	57304|0	57304	28652	2	0|0	0.5	1	0.5	1	0.5	-0.21	286520	0	
Cre12.g558900	Cre06.g285250_4532.1.p;Cre06.g284250_4532.1.p;Cre06.g283950_4532.1.p;Cre06.g285250_4532.2.p	Cre06.g285250_4532.1.p;Cre06.g284250_4532.1.p;Cre06.g283950_4532.1.p;Cre06.g285250_4532.2.p	29788|0	29788	14894	2	0|0	0.5	1	0.5	1	0.5	-0.21	148940	0	
