Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
Cre01.g005534	Cre09.g392850_4532.1.p	Cre09.g392850_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre01.g005534	Cre01.g010950_4532.1.p	Cre01.g010950_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre06.g268600_4532.2.p	Cre06.g268600_4532.2.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre01.g005534	Cre02.g107050_4532.1.p	Cre02.g107050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre17.g698365_4532.1.p	Cre17.g698365_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre07.g336750_4532.2.p	Cre07.g336750_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre07.g343700_4532.4.p	Cre07.g343700_4532.4.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre01.g005534	Cre03.g189150_4532.1.p	Cre03.g189150_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre02.g095146_4532.1.p	Cre02.g095146_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	Cre10.g444700_4532.4.p	Cre10.g444700_4532.4.p	1|2	3	1.50	2	2|1	0.02	0.04	0.02	0.04	0.02	-4.65	1.00	0.61	
Cre01.g005534	Cre07.g325749_4532.1.p	Cre07.g325749_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre13.g577300_4532.1.p	Cre13.g577300_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre04.g215850_4532.1.p	Cre04.g215850_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre16.g672750_4532.1.p	Cre16.g672750_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre01.g005534	Cre16.g801908_4532.1.p	Cre16.g801908_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre16.g665100_4532.1.p	Cre16.g665100_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre12.g489450_4532.1.p	Cre12.g489450_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre07.g325720_4532.1.p	Cre07.g325720_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre01.g005534	Cre06.g268600_4532.1.p	Cre06.g268600_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre01.g005534	Cre09.g392350_4532.2.p	Cre09.g392350_4532.2.p	1|1	2	1.00	2	2|3	0.00	0.00	0.00	0.00	0.00	-8.36	0.40	0.70	
Cre01.g005534	Cre02.g143367_4532.1.p	Cre02.g143367_4532.1.p	1|1	2	1.00	2	2|0	0.00	0.00	0.00	0.00	0.00	-2.61	1.00	0.70	
Cre01.g005534	Cre16.g802009_4532.1.p	Cre16.g802009_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre45.g802231_4532.1.p	Cre45.g802231_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre24.g755997_4532.1.p	Cre24.g755997_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre01.g041500_4532.1.p	Cre01.g041500_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre12.g549000_4532.1.p	Cre12.g549000_4532.1.p	1|2	3	1.50	2	0|0	0.48	0.96	0.48	0.96	0.48	1.28	15.00	0.36	
Cre01.g005534	Cre10.g436050_4532.1.p	Cre10.g436050_4532.1.p	1|1	2	1.00	2	1|0	0.00	0.00	0.00	0.00	0.00	-1.05	2.00	0.70	
Cre01.g005534	Cre02.g103900_4532.1.p	Cre02.g103900_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre13.g579000_4532.1.p	Cre13.g579000_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre01.g005534	Cre06.g293950_4532.1.p	Cre06.g293950_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre01.g005534	Cre13.g563006_4532.1.p	Cre13.g563006_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre04.g231614_4532.1.p	Cre04.g231614_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre11.g477400_4532.1.p(+1)	Cre11.g477400_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre03.g164250_4532.1.p	Cre03.g164250_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre17.g722100_4532.1.p(+1)	Cre17.g722100_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre09.g387245_4532.1.p	Cre09.g387245_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre16.g668750_4532.1.p	Cre16.g668750_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre12.g533700_4532.1.p	Cre12.g533700_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre01.g005534	Cre07.g352900_4532.1.p	Cre07.g352900_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre07.g356550_4532.3.p	Cre07.g356550_4532.3.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre09.g394732_4532.1.p	Cre09.g394732_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre03.g204601_4532.1.p	Cre03.g204601_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre07.g346900_4532.1.p	Cre07.g346900_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre12.g486950_4532.1.p	Cre12.g486950_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre10.g439900_4532.1.p	Cre10.g439900_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	Cre02.g105600_4532.1.p	Cre02.g105600_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre02.g073700_4532.1.p	Cre02.g073700_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre01.g005534	Cre07.g332800_4532.1.p	Cre07.g332800_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre05.g234700_4532.1.p	Cre05.g234700_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre06.g278214_4532.1.p	Cre06.g278214_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre01.g800078_4532.1.p	Cre01.g800078_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre12.g531800_4532.1.p	Cre12.g531800_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	Cre13.g801586_4532.1.p	Cre13.g801586_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre01.g005534	Cre02.g075150_4532.1.p	Cre02.g075150_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	Cre11.g801241_4532.1.p	Cre11.g801241_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre05.g240050_4532.1.p	Cre05.g240050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre12.g497650_4532.1.p	Cre12.g497650_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	Cre14.g801641_4532.1.p	Cre14.g801641_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre07.g331050_4532.1.p	Cre07.g331050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre09.g416750_4532.2.p	Cre09.g416750_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre02.g096601_4532.1.p	Cre02.g096601_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre01.g005534	Cre10.g801121_4532.1.p	Cre10.g801121_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre03.g197500_4532.1.p	Cre03.g197500_4532.1.p	1|0	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre01.g005534	Cre09.g400150_4532.1.p	Cre09.g400150_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre02.g097250_4532.1.p	Cre02.g097250_4532.1.p	0|3	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre01.g005534	Cre01.g050950_4532.3.p	Cre01.g050950_4532.3.p	0|3	3	1.50	2	1|2	0.07	0.15	0.07	0.15	0.07	-6.46	1.00	0.57	
Cre01.g005534	Cre03.g180750_4532.9.p	Cre03.g180750_4532.9.p	0|3	3	1.50	2	9|3	0.00	0.00	0.00	0.00	0.00	-25.49	0.25	0.70	
Cre01.g005534	Cre13.g603700_4532.1.p	Cre13.g603700_4532.1.p	0|1	1	0.50	2	3|2	0.00	0.00	0.00	0.00	0.00	-10.68	0.20	0.70	
Cre01.g005534	CreCp.g802263_4532.1.p	CreCp.g802263_4532.1.p	0|1	1	0.50	2	2|3	0.00	0.00	0.00	0.00	0.00	-10.68	0.20	0.70	
Cre01.g005534	Cre12.g497350_4532.1.p	Cre12.g497350_4532.1.p	0|6	6	3.00	2	12|7	0.00	0.00	0.00	0.00	0.00	-41.45	0.32	0.70	
Cre01.g005534	Cre09.g389150_4532.1.p	Cre09.g389150_4532.1.p	0|2	2	1.00	2	15|5	0.00	0.00	0.00	0.00	0.00	-42.98	0.10	0.70	
Cre01.g005534	Cre07.g321400_4532.1.p	Cre07.g321400_4532.1.p	0|3	3	1.50	2	6|4	0.00	0.00	0.00	0.00	0.00	-21.52	0.30	0.70	
Cre01.g005534	Cre03.g161800_4532.1.p	Cre03.g161800_4532.1.p	0|2	2	1.00	2	2|0	0.12	0.24	0.12	0.24	0.12	-4.02	1.00	0.53	
Cre01.g005534	Cre07.g344400_4532.1.p	Cre07.g344400_4532.1.p	0|2	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre01.g005534	Cre12.g513200_4532.1.p	Cre12.g513200_4532.1.p	0|4	4	2.00	2	3|0	0.21	0.42	0.21	0.42	0.21	-6.18	1.33	0.51	
Cre01.g005534	Cre12.g537800_4532.2.p	Cre12.g537800_4532.2.p	0|4	4	2.00	2	3|0	0.21	0.42	0.21	0.42	0.21	-6.18	1.33	0.51	
Cre01.g005534	Cre02.g080200_4532.1.p	Cre02.g080200_4532.1.p	0|1	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre01.g005534	Cre07.g344550_4532.2.p	Cre07.g344550_4532.2.p	0|1	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre01.g005534	Cre12.g535851_4532.1.p	Cre12.g535851_4532.1.p	0|4	4	2.00	2	1|0	0.48	0.95	0.48	0.95	0.48	-2.66	4.00	0.42	
Cre01.g005534	Cre16.g667900_4532.1.p	Cre16.g667900_4532.1.p	0|1	1	0.50	2	3|4	0.00	0.00	0.00	0.00	0.00	-15.00	0.14	0.70	
Cre01.g005534	Cre03.g174500_4532.1.p	Cre03.g174500_4532.1.p	0|1	1	0.50	2	17|6	0.00	0.00	0.00	0.00	0.00	-49.68	0.04	0.70	
Cre01.g005534	Cre09.g388200_4532.1.p	Cre09.g388200_4532.1.p	0|5	5	2.50	2	2|1	0.35	0.69	0.35	0.69	0.35	-6.46	1.67	0.45	
Cre01.g005534	Cre17.g698000_4532.3.p	Cre17.g698000_4532.3.p	0|2	2	1.00	2	1|2	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre01.g005534	Cre02.g114600_4532.1.p	Cre02.g114600_4532.1.p	0|3	3	1.50	2	1|1	0.24	0.48	0.24	0.48	0.24	-4.26	1.50	0.50	
Cre01.g005534	Cre18.g750047_4532.1.p	Cre18.g750047_4532.1.p	0|2	2	1.00	2	13|6	0.00	0.00	0.00	0.00	0.00	-41.13	0.11	0.70	
Cre01.g005534	Cre01.g047750_4532.1.p	Cre01.g047750_4532.1.p	0|5	5	2.50	2	3|1	0.16	0.31	0.16	0.31	0.16	-8.45	1.25	0.52	
Cre01.g005534	Cre17.g718500_4532.1.p	Cre17.g718500_4532.1.p	0|1	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	Cre06.g280500_4532.1.p	Cre06.g280500_4532.1.p	0|2	2	1.00	2	6|2	0.00	0.00	0.00	0.00	0.00	-16.88	0.25	0.70	
Cre01.g005534	Cre02.g116750_4532.2.p	Cre02.g116750_4532.2.p	0|4	4	2.00	2	2|2	0.05	0.11	0.05	0.11	0.05	-8.45	1.00	0.58	
Cre01.g005534	Cre17.g723650_4532.5.p	Cre17.g723650_4532.5.p	0|3	3	1.50	2	1|0	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre01.g005534	Cre12.g483950_4532.1.p	Cre12.g483950_4532.1.p	0|2	2	1.00	2	1|0	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre01.g005534	Cre02.g081250_4532.3.p	Cre02.g081250_4532.3.p	0|1	1	0.50	2	3|0	0.00	0.00	0.00	0.00	0.00	-6.18	0.33	0.70	
Cre01.g005534	Cre01.g042750_4532.2.p	Cre01.g042750_4532.2.p	0|1	1	0.50	2	2|2	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre01.g005534	Cre01.g044800_4532.3.p	Cre01.g044800_4532.3.p	0|1	1	0.50	2	1|2	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre01.g005534	Cre06.g308250_4532.4.p	Cre06.g308250_4532.4.p	0|2	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre01.g005534	Cre17.g701200_4532.1.p	Cre17.g701200_4532.1.p	0|1	1	0.50	2	3|4	0.00	0.00	0.00	0.00	0.00	-15.00	0.14	0.70	
Cre01.g005534	Cre01.g039250_4532.2.p	Cre01.g039250_4532.2.p	0|1	1	0.50	2	1|2	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre01.g005534	Cre12.g553450_4532.1.p	Cre12.g553450_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre06.g290950_4532.1.p	Cre06.g290950_4532.1.p	0|5	5	2.50	2	3|0	0.31	0.62	0.31	0.62	0.31	-6.18	1.67	0.46	
Cre01.g005534	Cre17.g734500_4532.1.p	Cre17.g734500_4532.1.p	0|1	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	Cre13.g604650_4532.1.p	Cre13.g604650_4532.1.p	0|1	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	Cre09.g412100_4532.3.p	Cre09.g412100_4532.3.p	0|1	1	0.50	2	3|2	0.00	0.00	0.00	0.00	0.00	-10.68	0.20	0.70	
Cre01.g005534	Cre10.g423650_4532.1.p	Cre10.g423650_4532.1.p	0|2	2	1.00	2	2|1	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre01.g005534	Cre01.g040000_4532.1.p	Cre01.g040000_4532.1.p	0|2	2	1.00	2	8|1	0.00	0.00	0.00	0.00	0.00	-18.69	0.22	0.70	
Cre01.g005534	Cre09.g410700_4532.3.p	Cre09.g410700_4532.3.p	0|1	1	0.50	2	2|2	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre01.g005534	Cre11.g480150_4532.1.p(+1)	Cre11.g480150_4532.1.p(+1)	0|2	2	1.00	2	7|3	0.00	0.00	0.00	0.00	0.00	-21.39	0.20	0.70	
Cre01.g005534	Cre04.g229300_4532.1.p	Cre04.g229300_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre03.g162150_4532.1.p	Cre03.g162150_4532.1.p	0|1	1	0.50	2	3|0	0.00	0.00	0.00	0.00	0.00	-6.18	0.33	0.70	
Cre01.g005534	CreCp.g802278_4532.1.p	CreCp.g802278_4532.1.p	0|2	2	1.00	2	2|0	0.12	0.24	0.12	0.24	0.12	-4.02	1.00	0.53	
Cre01.g005534	Cre06.g272950_4532.1.p	Cre06.g272950_4532.1.p	0|2	2	1.00	2	5|1	0.00	0.00	0.00	0.00	0.00	-12.38	0.33	0.70	
Cre01.g005534	Cre07.g339150_4532.4.p	Cre07.g339150_4532.4.p	0|2	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre01.g005534	Cre14.g617900_4532.1.p	Cre14.g617900_4532.1.p	0|2	2	1.00	2	2|1	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre01.g005534	Cre09.g415950_4532.1.p	Cre09.g415950_4532.1.p	0|2	2	1.00	2	1|2	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre01.g005534	Cre12.g528000_4532.1.p	Cre12.g528000_4532.1.p	0|3	3	1.50	2	1|0	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre01.g005534	Cre09.g415550_4532.2.p	Cre09.g415550_4532.2.p	0|1	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre01.g005534	Cre04.g231222_4532.3.p	Cre04.g231222_4532.3.p	0|1	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	Cre06.g264350_4532.1.p	Cre06.g264350_4532.1.p	0|3	3	1.50	2	3|2	0.00	0.01	0.00	0.01	0.00	-10.68	0.60	0.66	
Cre01.g005534	Cre08.g382500_4532.1.p	Cre08.g382500_4532.1.p	0|1	1	0.50	2	3|1	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre01.g005534	Cre10.g459250_4532.1.p	Cre10.g459250_4532.1.p	0|1	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre01.g005534	Cre08.g359750_4532.3.p	Cre08.g359750_4532.3.p	0|2	2	1.00	2	3|4	0.00	0.00	0.00	0.00	0.00	-15.00	0.29	0.70	
Cre01.g005534	Cre12.g514500_4532.1.p	Cre12.g514500_4532.1.p	0|3	3	1.50	2	3|0	0.10	0.21	0.10	0.21	0.10	-6.18	1.00	0.54	
Cre01.g005534	Cre12.g494050_4532.1.p	Cre12.g494050_4532.1.p	0|2	2	1.00	2	3|1	0.00	0.00	0.00	0.00	0.00	-8.45	0.50	0.70	
Cre01.g005534	Cre11.g468356_4532.1.p	Cre11.g468356_4532.1.p	0|2	2	1.00	2	8|2	0.00	0.00	0.00	0.00	0.00	-20.98	0.20	0.70	
Cre01.g005534	Cre16.g687900_4532.1.p	Cre16.g687900_4532.1.p	0|2	2	1.00	2	2|1	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre01.g005534	Cre06.g278222_4532.1.p	Cre06.g278222_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre09.g410300_4532.1.p	Cre09.g410300_4532.1.p	0|1	1	0.50	2	5|2	0.00	0.00	0.00	0.00	0.00	-14.98	0.14	0.70	
Cre01.g005534	Cre05.g241950_4532.1.p	Cre05.g241950_4532.1.p	0|1	1	0.50	2	2|3	0.00	0.00	0.00	0.00	0.00	-10.68	0.20	0.70	
Cre01.g005534	Cre03.g144907_4532.1.p	Cre03.g144907_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre12.g556050_4532.2.p	Cre12.g556050_4532.2.p	0|1	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre01.g005534	Cre04.g222800_4532.1.p	Cre04.g222800_4532.1.p	0|2	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre01.g005534	Cre12.g497300_4532.1.p	Cre12.g497300_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre03.g145687_4532.1.p	Cre03.g145687_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre16.g684650_4532.1.p	Cre16.g684650_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre06.g282500_4532.1.p	Cre06.g282500_4532.1.p	0|1	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	Cre09.g391097_4532.2.p	Cre09.g391097_4532.2.p	0|1	1	0.50	2	3|1	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre01.g005534	Cre16.g672650_4532.5.p	Cre16.g672650_4532.5.p	0|1	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre01.g005534	CreCp.g802303_4532.1.p	CreCp.g802303_4532.1.p	0|2	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre01.g005534	Cre16.g801914_4532.2.p	Cre16.g801914_4532.2.p	0|1	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre01.g005534	Cre02.g115200_4532.1.p	Cre02.g115200_4532.1.p	0|3	3	1.50	2	4|0	0.03	0.06	0.03	0.06	0.03	-7.86	0.75	0.61	
Cre01.g005534	Cre08.g363950_4532.2.p	Cre08.g363950_4532.2.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre01.g005534	Cre16.g694208_4532.1.p	Cre16.g694208_4532.1.p	0|1	1	0.50	2	1|2	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre01.g005534	Cre03.g146187_4532.1.p	Cre03.g146187_4532.1.p	0|2	2	1.00	2	1|0	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre01.g005534	Cre05.g237450_4532.3.p	Cre05.g237450_4532.3.p	0|2	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre01.g005534	Cre10.g458350_4532.1.p	Cre10.g458350_4532.1.p	0|1	1	0.50	2	20|1	0.00	0.00	0.00	0.00	0.00	-44.65	0.05	0.70	
Cre01.g005534	Cre06.g279750_4532.1.p	Cre06.g279750_4532.1.p	0|2	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre01.g005534	CreCp.g802329_4532.1.p	CreCp.g802329_4532.1.p	0|2	2	1.00	2	2|2	0.00	0.00	0.00	0.00	0.00	-8.45	0.50	0.70	
Cre01.g005534	Cre10.g456200_4532.1.p	Cre10.g456200_4532.1.p	0|1	1	0.50	2	1|2	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre01.g005534	Cre04.g211800_4532.1.p	Cre04.g211800_4532.1.p	0|2	2	1.00	2	0|1	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre01.g005534	Cre09.g386750_4532.2.p	Cre09.g386750_4532.2.p	0|1	1	0.50	2	3|0	0.00	0.00	0.00	0.00	0.00	-6.18	0.33	0.70	
Cre01.g005534	Cre09.g411100_4532.5.p	Cre09.g411100_4532.5.p	0|1	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre01.g005534	Cre13.g573351_4532.1.p	Cre13.g573351_4532.1.p	0|1	1	0.50	2	7|1	0.00	0.00	0.00	0.00	0.00	-16.48	0.12	0.70	
Cre01.g005534	Cre17.g708750_4532.1.p	Cre17.g708750_4532.1.p	0|2	2	1.00	2	4|0	0.00	0.00	0.00	0.00	0.00	-7.86	0.50	0.70	
